0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.00036200029999995605
6,-0.00040485334296832653
7,0.000556025908891767
8,0.0003038457264130799
9,0.0010980973500725147
10,-0.0020151305129597523
11,-0.0009050937183172961
12,-0.0030831117566105103
13,-0.002284341080626703
14,0.003254706296817546
15,0.0011887186047938021
16,0.0008256104905087664
17,-0.00031335695948131426
18,-0.004368252728000389
19,0.0015892057441086972
20,0.002867089788331876
21,-0.00036850106022590713
22,-0.0005649708677385276
23,0.0021469137073243634
24,0.0037665579769167496
25,0.0024670951965979513
26,0.0026488536543999614
27,-0.0035122458577552754
28,0.00229803106853652
29,0.002312586074853065
30,0.0007129911863470106
31,0.0031961835079636395
32,-0.0046606532660843
33,-0.008437385922584598
34,-0.012783798836332827
35,0.003669866404645592
36,0.00035102456449066257
37,0.004259162068383682
38,0.004254137174859826
39,-0.004125150737295449
40,0.0028210498768025455
41,0.00744826270636136
42,0.0004302581031949977
43,-0.005669645415101538
44,0.00047950397015342704
45,-0.003941950827097472
46,-0.006731226260557676
47,0.005233779716610737
48,0.0015762062399758978
49,-0.008149325869713904
50,-0.014371884502248763
51,0.004497162703426742
52,-0.0025825122852546705
53,0.005843613909244713
54,0.0010215368611760658
55,-0.0014392483775173982
56,0.0050242621483469595
57,0.006340086443743783
58,-0.0013797891104827204
59,0.0009090206191804674
60,-0.0030176216219358646
61,-0.00015755375276818145
62,-0.005186827977055872
63,-0.004131515372840594
64,-0.003007738531627491
65,-0.0006309788834639582
66,4.2979484789744186e-05
67,-0.0027811841501282834
68,-0.0039340987094019205
69,0.0012866747150950826
70,0.0030700311966559294
71,-0.003044224005404274
72,-0.004082348049785337
73,0.003034023457794245
74,0.00433281872144138
75,0.00315331414512044
76,0.006339933513149639
77,0.0023830823316102305
78,-0.0029489468588101858
79,-0.0005143135244479037
80,-0.00414897853454099
81,0.0041417568242581365
82,-0.004698219372280828
83,0.0023540919311378574
84,0.0016757730749371042
85,-0.003443665530936684
86,-0.00011026882652043042
87,0.0011519698867069892
88,0.002264584192178645
89,-0.002711354086065145
90,-0.0008082888452401141
91,-0.007439642652681042
92,-0.008283653403034974
93,0.0028119611689207064
94,0.003507660135330845
95,0.0006124835532984036
96,-0.004924581299999334
97,-0.0007642626325164793
98,-0.0020612937295408466
99,0.00394211445485524
100,-0.0014729992314603353
101,0.0019972882953207616
102,0.00861840633802264
103,-0.0022468949405581168
104,0.0005455240319912763
105,-0.002458122696250649
106,-0.005002522061935848
107,-0.004952140522578216
108,0.00011852544949091983
109,-0.000362794858488134
110,-0.003004260456850891
111,0.00042763944202663443
112,0.0024354850695214297
113,-0.0023671683631461735
114,-0.0006630429933010425
115,-0.0020447017077996677
116,-0.0018523551659616526
117,0.0022328234462906816
118,-0.0008286497161047729
119,0.002704506317336839
120,-0.0020505456127347527
121,0.002378747934815144
122,0.0015108328772110856
123,-0.0008432858644628594
124,0.0010190474507629798
125,0.005501219229839582
126,0.005136742563596703
127,0.002209181562823619
128,0.005291420708280605
129,0.003217001440913805
130,-0.006638565984622561
131,-0.00030775703386235197
132,0.0052577149289034465
133,-0.00030620979942679125
134,0.008760515790325798
135,0.011632931394925891
136,0.0038520243720023854
137,0.013104549867677921
138,0.0006090070084305264
139,0.009944110718496149
140,0.009399340836464204
141,0.008852790506738947
142,-0.020418144695519735
143,-0.0015029262762401218
144,-0.002619413096409369
145,0.012389590703812821
146,-0.01441878274136931
147,0.006829706879473088
148,-0.02817137860039503
149,-0.0064670815566343475
150,-0.036258715848085855
151,0.035734903472043986
152,-0.016712036391501574
153,0.016158219324703876
154,0.004889480194030326
155,0.01073544505887791
156,-0.005071344163669074
157,-0.00025962311339856127
158,-0.02741366364257741
159,-0.018993687873883777
160,0.0016236022299488111
161,0.02921118910143161
162,0.004484344286987872
163,-0.00336726700106524
164,0.019336015522653082
165,0.012307188273931615
166,0.00021117706250753276
167,-0.011257152430983719
168,-0.008341952589850704
169,-0.015382292785392023
170,0.010947187963025351
171,0.008471186324311764
172,0.00042104229377664374
173,-0.013346329874801928
174,0.004996401013465708
175,0.009458080315571864
176,0.009369465182320715
177,0.007411122629012163
178,0.016075662707001163
179,0.02514065401916614
180,0.0037859968755146896
181,-0.0036662697922771334
182,-0.024380691639173196
183,0.005615909668692403
184,-0.0029309691482343504
185,-0.008687461311547318
186,-0.004733131517808795
187,-0.01276092540950138
188,-0.01869015607891695
189,-0.013000259199183324
190,-0.0038737208375493543
191,0.009571361470580192
192,-0.0015232450536931373
193,-0.013123463865934482
194,0.03238985746917423
195,0.01915750084044201
196,0.002666430755187258
197,0.01133950714501472
198,0.02547171650788005
199,-0.003961925489161568
200,0.00452575890694106
201,-0.049308298982704314
202,-0.007093179889717461
203,-0.0048449316758320165
204,0.026257824797941812
205,-0.015666284064845024
206,0.005630150377482785
207,0.008091310892899677
208,0.0007015278341888817
209,-0.0003500288322325141
210,-0.01703481491618813
211,0.00215339709150686
212,0.010873343950035502
213,-0.005296437337254493
214,-0.0009595627070436992
215,0.012241470518033756
216,-0.02053829492644468
217,-0.018934436731397705
218,-0.0009589575284117403
219,-0.009406729327967118
220,0.01592563354260661
221,-0.006584179264105095
222,-0.012015015211038654
223,-0.0036702138977457274
224,-0.00907568423032908
225,0.01040877172655995
226,-0.012811957441399692
227,-0.004153744554131341
228,0.015461719093118623
229,-0.0036046317949843276
230,0.011240119711336196
231,0.007631417645271601
232,0.0023369426317961656
233,0.004673187792270074
234,-0.0032923490829439776
235,-0.0030284164228411214
236,0.0025640174873839605
237,0.0048217433322269646
238,-0.002885657062360391
239,-0.004926281796564311
240,-0.014084049400985113
241,-0.0016168531977482669
242,0.0031683407761807576
243,0.0017229403892195835
244,0.0198589875980829
245,0.0006843217396571933
246,0.0033433028258391152
247,0.008077872036919738
248,0.005783810476735782
249,-0.007385332459832515
250,0.004720438219580466
251,-0.00022734049597976225
252,0.01180514189696171
253,0.004477932103586993
254,0.009310345933521653
255,0.00917783992649521
256,-0.0017832301308597007
257,0.0033518017723955223
258,-0.0015265119882716634
259,-0.0025702260515901715
260,-0.00350980847330335
261,0.010900994594630136
262,0.009724978070142148
263,-0.003198097486836277
264,-0.01703244116477049
265,0.01653676456890072
266,-0.016016092356412177
267,0.06103793554955225
268,-0.004448739115925502
269,0.005833445460756042
270,0.01254016938770052
271,0.007500068909882668
272,-0.000622128484933111
273,-0.0022968896261447496
274,0.009811289116049202
275,0.009140634849845324
276,0.01026144780255818
277,0.016406119272425763
278,0.03390696685611031
279,0.0004971794833713067
280,0.018247988070556616
281,0.013391828373176852
282,-0.022711962105044364
283,0.008949027159233958
284,-0.00017580769391001448
285,0.02487445587925838
286,-0.0034509561020783846
287,0.006409116968428454
288,0.011443995605183338
289,0.006296345281440707
290,0.018023544779128837
291,0.012897678111450954
292,0.0036768486316448713
293,0.0012813641252003613
294,-0.02166424258143242
295,-0.005849260341544183
296,0.0012354423127700941
297,0.019171314189415086
298,0.00529372037349522
299,0.011309737658287664
300,0.026361910348935615
301,0.03426765684673432
302,-0.0062007497930479044
303,1.5499220719590295e-05
304,0.024103695985035357
305,0.007365495014442545
306,-0.005205429138743633
307,-0.004778917892983597
308,-0.004999476667341562
309,0.016692570260622926
310,0.011266218104944277
311,0.004664203993883536
312,-0.011473366776835232
313,-0.015420474477103081
314,0.027824571702132435
315,0.015081442759798535
316,-0.006963105332994079
317,0.013114126337781166
318,0.003522779174254222
319,-0.010723856650630824
320,-0.00311705785589064
321,-0.004787977777435987
322,-0.023340795416989704
323,-0.032283513817000155
324,0.03752997301858716
325,-0.0016673638800571192
326,-0.02566671938401233
327,-0.01693725274156821
328,-0.0016276351184422422
329,-0.012870072152124268
330,0.054311255722552104
331,-0.0026578237821460065
332,-0.004988119979583305
333,-0.02197724166308154
334,-0.0022213650327638453
335,0.004226822033060009
336,-0.00408005791236703
337,-0.017592528460384973
338,0.003996516451499151
339,-0.0012055958715211962
340,0.0009340456070640677
341,0.0012503786489757585
342,-0.003550840402614009
343,-0.007940787203289211
344,-0.004160619353901382
345,-0.005615577937471907
346,-0.011745003794902361
347,0.00045796860791645156
348,0.01861612158522207
349,-0.003422158733148501
350,0.009877828005365867
351,-0.004548462876910858
352,-0.0025862569363229956
353,0.008715404694446947
354,0.006692934105795831
355,-0.0015572736296982073
356,-0.016821777533683475
357,0.0031691631484244563
358,-0.0014947526059134555
359,0.007278895783539562
360,0.00020692449575384923
361,0.007474370938238365
362,-0.009072621029182548
363,0.004700683223185122
364,-0.0037504232047507495
365,-0.0005929429723845226
366,0.0024484187850109308
367,0.01094396564391483
368,0.0018013216901676438
369,-0.0018444646130548054
370,-0.008652926083116966
371,0.00479147254010899
372,-0.012196008461918074
373,0.0013222016428175545
374,0.0025451091439060167
375,-0.005127304374575598
376,0.01413731374758046
377,0.008503254799195066
378,0.007182648410583172
379,0.011816077320921567
380,-0.004618065078976675
381,0.009547500334368044
382,-0.0067061908394718565
383,-0.0044930849178307615
384,-0.006602882020708965
385,0.007152981864371177
386,0.00217904569981822
387,3.357929437250474e-05
388,-0.0007620543726854712
389,0.009039963860912815
390,-0.011137574904430328
391,-0.0005283327743734076
392,-0.0032727591776155612
393,-0.02928043309857898
394,0.0002499241533362968
395,0.010462375217061852
396,0.00993218030022988
397,0.01620927963631272
398,-0.004786976127536638
399,0.0014517907682262
400,0.009449396415255353
401,0.008106449085738337
402,-0.0019251934865141163
403,-0.0012349959353143882
404,0.0010245133727802122
405,0.001141141274498117
406,0.009753187887218483
407,0.001966736769812322
408,-0.0009988987842661366
409,0.006406016267175163
410,0.013596798763934614
411,0.01942072242007113
412,-0.010162661976512577
413,0.014468638427004656
414,-0.006947408000834801
415,0.0006614535550158654
416,0.013960397239619126
417,-0.0009723552131941485
418,-0.0014710882975965383
419,-0.010633897119076996
420,0.0015338756424767275
421,0.010877044272339466
422,-0.005241745743453808
423,0.006714562263651879
424,0.004604787075022119
425,-0.01945602625129172
426,-0.002112085987709585
427,0.009532979486223636
428,0.012950853016331311
429,0.008045325477481644
430,0.008173435569085473
431,0.0020315428746357153
432,0.00018086774470038125
433,-0.0032357287371966733
434,0.001327119289514236
435,-0.008867544368920368
436,-0.015651000449911447
437,-0.007393848640270038
438,0.012654875884201836
439,-0.011060923840891947
440,-0.005292807819454991
441,0.001424625286318745
442,0.00667214922689751
443,-0.003039427093663355
444,-0.00931656750534001
445,-0.008966726005649262
446,-0.0012073604211469465
447,0.002628239519760743
448,-0.005979588664865365
449,0.0007460004366346962
450,0.0020311721470490035
451,0.0060329964600123335
452,-0.002350047955803434
453,-0.006048274898898329
454,-0.0122318516216368
455,0.011671140967597504
456,-0.00970983527587601
457,0.001958428452096393
458,-0.0029582809209349414
459,-0.0018864602679721702
460,-0.00297946079173085
461,0.0004471642178486211
462,-0.0027342526931221035
463,0.0009933963642787828
464,0.0003829048575480378
465,0.0
466,0.0
467,0.0
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,0.0
474,-0.0007505079881736982
475,-0.00012016654620331355
476,0.0016341166947863434
477,0.0046168657041387165
478,-0.001613095073514042
479,-0.00023993505839034875
480,0.0026188988577243986
481,-0.001660004620143904
482,0.0003708767988374056
483,-0.004212438799683739
484,-0.013107998464863605
485,0.001654727561413285
486,-0.0024700619128046174
487,-0.0010448321484566546
488,0.0014896252590951794
489,-0.0001651914712297101
490,-0.0006435896177701886
491,-0.0013765482472632234
492,-5.957053424316503e-05
493,0.0
494,-0.00035744817007456295
495,-0.00031738064926514444
496,-0.00016636699732275708
497,5.82357321794657e-05
498,-0.0004970741205111141
499,3.7454238586973194e-05
500,0.0
501,0.0
